poll_id,year,state,state_po,candidate_name,party,votes,pct,sample_size
1272,1992,ARIZONA,AZ,"BUSH, GEORGE H.W.",REPUBLICAN,572086,38.47,1486975
1273,1992,ARIZONA,AZ,"CLINTON, BILL",DEMOCRAT,543050,36.52,1486975
1274,1992,ARIZONA,AZ,"PEROT, ROSS",OTHER,353741,23.79,1486975
1275,1992,ARIZONA,AZ,"GRITZ, JAMES """"BO""""",OTHER,8141,0.55,1486975
1276,1992,ARIZONA,AZ,"MARROU, ANDRE",LIBERTARIAN,6759,0.45,1486975
1277,1992,ARIZONA,AZ,"HAGELIN, JOHN",OTHER,2267,0.15,1486975
1278,1992,ARIZONA,AZ,"FULANI, LENORA",OTHER,923,0.06,1486975
1279,1992,ARKANSAS,AR,"CLINTON, BILL",DEMOCRAT,505823,53.21,950653
1280,1992,ARKANSAS,AR,"BUSH, GEORGE H.W.",REPUBLICAN,337324,35.48,950653
1281,1992,ARKANSAS,AR,"PEROT, ROSS",OTHER,99132,10.43,950653
1282,1992,ARKANSAS,AR,OTHER,OTHER,8374,0.88,950653
1283,1992,CALIFORNIA,CA,"CLINTON, BILL",DEMOCRAT,5121325,46.01,11131721
1284,1992,CALIFORNIA,CA,"BUSH, GEORGE H.W.",REPUBLICAN,3630574,32.61,11131721
1285,1992,CALIFORNIA,CA,"PEROT, ROSS",OTHER,2296006,20.63,11131721
1286,1992,CALIFORNIA,CA,"MARROU, ANDRE",LIBERTARIAN,48139,0.43,11131721
1287,1992,CALIFORNIA,CA,"DANIELS, RON",OTHER,18597,0.17,11131721
1288,1992,CALIFORNIA,CA,"PHILLIPS, HOWARD",OTHER,12711,0.11,11131721
1289,1992,COLORADO,CO,"CLINTON, BILL",DEMOCRAT,629681,40.13,1569180
1290,1992,COLORADO,CO,"BUSH, GEORGE H.W.",REPUBLICAN,562850,35.87,1569180
1291,1992,COLORADO,CO,"PEROT, ROSS",OTHER,366010,23.32,1569180
1292,1992,COLORADO,CO,"MARROU, ANDRE",LIBERTARIAN,8669,0.55,1569180
1293,1992,COLORADO,CO,"FULANI, LENORA",OTHER,1608,0.1,1569180
1294,1992,COLORADO,CO,"GRITZ, JAMES """"BO""""",OTHER,274,0.02,1569180
1295,1992,COLORADO,CO,"HAGELIN, JOHN",OTHER,47,0.0,1569180
1296,1992,COLORADO,CO,PROHIBITION,OTHER,21,0.0,1569180
1297,1992,COLORADO,CO,UNAFFILIATED,OTHER,20,0.0,1569180
1298,1992,CONNECTICUT,CT,"CLINTON, BILL",DEMOCRAT,682318,42.22,1616156
1299,1992,CONNECTICUT,CT,"BUSH, GEORGE H.W.",REPUBLICAN,578313,35.78,1616156
1300,1992,CONNECTICUT,CT,"PEROT, ROSS",OTHER,348771,21.58,1616156
1301,1992,CONNECTICUT,CT,"MARROU, ANDRE",LIBERTARIAN,5391,0.33,1616156
1302,1992,CONNECTICUT,CT,"FULANI, LENORA",OTHER,1363,0.08,1616156
1303,1992,DELAWARE,DE,"CLINTON, BILL",DEMOCRAT,126054,43.52,289620
1304,1992,DELAWARE,DE,"BUSH, GEORGE H.W.",REPUBLICAN,102313,35.33,289620
1305,1992,DELAWARE,DE,"PEROT, ROSS",OTHER,59213,20.45,289620
1306,1992,DELAWARE,DE,"FULANI, LENORA",OTHER,1105,0.38,289620
1307,1992,DELAWARE,DE,"MARROU, ANDRE",LIBERTARIAN,935,0.32,289620
1308,1992,DISTRICT OF COLUMBIA,DC,"CLINTON, BILL",DEMOCRAT,192619,84.64,227572
1309,1992,DISTRICT OF COLUMBIA,DC,"BUSH, GEORGE H.W.",REPUBLICAN,20698,9.1,227572
1310,1992,DISTRICT OF COLUMBIA,DC,"PEROT, ROSS",OTHER,9681,4.25,227572
1311,1992,DISTRICT OF COLUMBIA,DC,"FULANI, LENORA",OTHER,1459,0.64,227572
1312,1992,DISTRICT OF COLUMBIA,DC,"DANIELS, RONALD",OTHER,1446,0.64,227572
1313,1992,DISTRICT OF COLUMBIA,DC,"MARROU, ANDRE",LIBERTARIAN,467,0.21,227572
1314,1992,DISTRICT OF COLUMBIA,DC,"HAGELIN, JOHN",OTHER,230,0.1,227572
1315,1992,DISTRICT OF COLUMBIA,DC,OTHER,OTHER,191,0.08,227572
1316,1992,DISTRICT OF COLUMBIA,DC,OTHER,OTHER,105,0.05,227572
1317,1992,FLORIDA,FL,"BUSH, GEORGE H.W.",REPUBLICAN,2173310,40.9,5313392
1318,1992,FLORIDA,FL,"CLINTON, BILL",DEMOCRAT,2071698,38.99,5313392
1319,1992,FLORIDA,FL,"PEROT, ROSS",OTHER,1053067,19.82,5313392
1320,1992,FLORIDA,FL,"MARROU, ANDRE",LIBERTARIAN,15079,0.28,5313392
1321,1992,GEORGIA,GA,"CLINTON, BILL",DEMOCRAT,1008966,43.47,2321133
1322,1992,GEORGIA,GA,"BUSH, GEORGE H.W.",REPUBLICAN,995252,42.88,2321133
1323,1992,GEORGIA,GA,"PEROT, ROSS",OTHER,309657,13.34,2321133
1324,1992,GEORGIA,GA,"MARROU, ANDRE",LIBERTARIAN,7110,0.31,2321133
1325,1992,HAWAII,HI,"CLINTON, BILL",DEMOCRAT,179310,48.09,372842
1326,1992,HAWAII,HI,"BUSH, GEORGE H.W.",REPUBLICAN,136822,36.7,372842
1327,1992,HAWAII,HI,"PEROT, ROSS",OTHER,53003,14.22,372842
1328,1992,HAWAII,HI,"GRITZ, JAMES """"BO""""",OTHER,1452,0.39,372842
1329,1992,HAWAII,HI,"MARROU, ANDRE",LIBERTARIAN,1119,0.3,372842
1330,1992,HAWAII,HI,"FULANI, LENORA",OTHER,720,0.19,372842
1331,1992,HAWAII,HI,"HAGELIN, JOHN",OTHER,416,0.11,372842
1332,1992,IDAHO,ID,"BUSH, GEORGE H.W.",REPUBLICAN,202645,42.03,482114
1333,1992,IDAHO,ID,"CLINTON, BILL",DEMOCRAT,137013,28.42,482114
1334,1992,IDAHO,ID,"PEROT, ROSS",OTHER,130395,27.05,482114
1335,1992,IDAHO,ID,"GRITZ, JAMES """"BO""""",OTHER,10894,2.26,482114
1336,1992,IDAHO,ID,"MARROU, ANDRE",LIBERTARIAN,1167,0.24,482114
1337,1992,ILLINOIS,IL,"CLINTON, BILL",DEMOCRAT,2453350,48.58,5050157
1338,1992,ILLINOIS,IL,"BUSH, GEORGE H.W.",REPUBLICAN,1734096,34.34,5050157
1339,1992,ILLINOIS,IL,"PEROT, ROSS",OTHER,840515,16.64,5050157
1340,1992,ILLINOIS,IL,"MARROU, ANDRE",LIBERTARIAN,9218,0.18,5050157
1341,1992,ILLINOIS,IL,"FULANI, LENORA",OTHER,5267,0.1,5050157
1342,1992,ILLINOIS,IL,"GRITZ, JAMES """"BO""""",OTHER,3577,0.07,5050157
1343,1992,ILLINOIS,IL,"HAGELIN, JOHN",OTHER,2751,0.05,5050157
1344,1992,ILLINOIS,IL,"WARREN, JAMES """"MAC""""",OTHER,1361,0.03,5050157
1345,1992,INDIANA,IN,"BUSH, GEORGE H.W.",REPUBLICAN,989375,42.91,2305871
1346,1992,INDIANA,IN,"CLINTON, BILL",DEMOCRAT,848420,36.79,2305871
1347,1992,INDIANA,IN,"PEROT, ROSS",OTHER,455934,19.77,2305871
1348,1992,INDIANA,IN,"MARROU, ANDRE",LIBERTARIAN,7936,0.34,2305871
1349,1992,INDIANA,IN,"FULANI, LENORA",OTHER,2583,0.11,2305871
1350,1992,IOWA,IA,"CLINTON, BILL",DEMOCRAT,586353,43.29,1354607
1351,1992,IOWA,IA,"BUSH, GEORGE H.W.",REPUBLICAN,504891,37.27,1354607
1352,1992,IOWA,IA,"PEROT, ROSS",OTHER,253468,18.71,1354607
1353,1992,IOWA,IA,"HAGELIN, JOHN",OTHER,3079,0.23,1354607
1354,1992,IOWA,IA,OTHER,OTHER,1753,0.13,1354607
1355,1992,IOWA,IA,"GRITZ, JAMES """"BO""""",OTHER,1177,0.09,1354607
1356,1992,IOWA,IA,"MARROU, ANDRE",LIBERTARIAN,1076,0.08,1354607
1357,1992,IOWA,IA,BLANK VOTE/SCATTERING,OTHER,741,0.05,1354607
1358,1992,IOWA,IA,"HERER, JACK",OTHER,669,0.05,1354607
1359,1992,IOWA,IA,"PHILLIPS, HOWARD",OTHER,480,0.04,1354607
1360,1992,IOWA,IA,"WARREN, JAMES """"MAC""""",OTHER,273,0.02,1354607
1361,1992,IOWA,IA,"LAROUCHE, LYNDON, JR.",OTHER,238,0.02,1354607
1362,1992,IOWA,IA,OTHER,OTHER,212,0.02,1354607
1363,1992,IOWA,IA,"FULANI, LENORA",OTHER,197,0.01,1354607
1364,1992,KANSAS,KS,"BUSH, GEORGE H.W.",REPUBLICAN,449951,38.88,1157236
1365,1992,KANSAS,KS,"CLINTON, BILL",DEMOCRAT,390434,33.74,1157236
1366,1992,KANSAS,KS,"PEROT, ROSS",OTHER,312358,26.99,1157236
1367,1992,KANSAS,KS,"MARROU, ANDRE",LIBERTARIAN,4314,0.37,1157236
1368,1992,KENTUCKY,KY,"CLINTON, BILL",DEMOCRAT,665104,44.55,1492900
1369,1992,KENTUCKY,KY,"BUSH, GEORGE H.W.",REPUBLICAN,617178,41.34,1492900
1370,1992,KENTUCKY,KY,"PEROT, ROSS",OTHER,203944,13.66,1492900
1371,1992,KENTUCKY,KY,"MARROU, ANDRE",LIBERTARIAN,4513,0.3,1492900
1372,1992,KENTUCKY,KY,"PHILLIPS, HOWARD",OTHER,989,0.07,1492900
1373,1992,KENTUCKY,KY,"HAGELIN, JOHN",OTHER,695,0.05,1492900
1374,1992,KENTUCKY,KY,"FULANI, LENORA",OTHER,430,0.03,1492900
1375,1992,LOUISIANA,LA,"CLINTON, BILL",DEMOCRAT,815971,45.58,1790017
1376,1992,LOUISIANA,LA,"BUSH, GEORGE H.W.",REPUBLICAN,733386,40.97,1790017
1377,1992,LOUISIANA,LA,"PEROT, ROSS",OTHER,211478,11.81,1790017
1378,1992,LOUISIANA,LA,"GRITZ, JAMES """"BO""""",OTHER,18545,1.04,1790017
1379,1992,LOUISIANA,LA,"MARROU, ANDRE",LIBERTARIAN,3155,0.18,1790017
1380,1992,LOUISIANA,LA,OTHER,OTHER,1663,0.09,1790017
1381,1992,LOUISIANA,LA,"PHILLIPS, HOWARD",OTHER,1552,0.09,1790017
1382,1992,LOUISIANA,LA,"FULANI, LENORA",OTHER,1434,0.08,1790017
1383,1992,LOUISIANA,LA,"LAROUCHE, LYNDON, JR.",OTHER,1136,0.06,1790017
1384,1992,LOUISIANA,LA,"HAGELIN, JOHN",OTHER,889,0.05,1790017
1385,1992,LOUISIANA,LA,"YIAMOUYIANNIS, JOHN",OTHER,808,0.05,1790017
1386,1992,MAINE,ME,"CLINTON, BILL",DEMOCRAT,263420,38.77,679499
1387,1992,MAINE,ME,"PEROT, ROSS",OTHER,206820,30.44,679499
1388,1992,MAINE,ME,"BUSH, GEORGE H.W.",REPUBLICAN,206504,30.39,679499
1389,1992,MAINE,ME,"MARROU, ANDRE",LIBERTARIAN,1681,0.25,679499
1390,1992,MAINE,ME,"FULANI, LENORA",OTHER,519,0.08,679499
1391,1992,MAINE,ME,"PHILLIPS, HOWARD",OTHER,464,0.07,679499
1392,1992,MAINE,ME,OTHER,OTHER,91,0.01,679499
1393,1992,MARYLAND,MD,"CLINTON, BILL",DEMOCRAT,988571,49.81,1984580
1394,1992,MARYLAND,MD,"BUSH, GEORGE H.W.",REPUBLICAN,707094,35.63,1984580
1395,1992,MARYLAND,MD,"PEROT, ROSS",OTHER,281414,14.18,1984580
1396,1992,MARYLAND,MD,"MARROU, ANDRE",LIBERTARIAN,4715,0.24,1984580
1397,1992,MARYLAND,MD,"FULANI, LENORA",OTHER,2786,0.14,1984580
1398,1992,MASSACHUSETTS,MA,"CLINTON, BILL",DEMOCRAT,1318639,47.54,2773664
1399,1992,MASSACHUSETTS,MA,"BUSH, GEORGE H.W.",REPUBLICAN,805039,29.02,2773664
1400,1992,MASSACHUSETTS,MA,"PEROT, ROSS",OTHER,630731,22.74,2773664
1401,1992,MASSACHUSETTS,MA,"MARROU, ANDRE",LIBERTARIAN,9021,0.33,2773664
1402,1992,MASSACHUSETTS,MA,"FULANI, LENORA",OTHER,3172,0.11,2773664
1403,1992,MASSACHUSETTS,MA,OTHER,OTHER,2218,0.08,2773664
1404,1992,MASSACHUSETTS,MA,OTHER,OTHER,1990,0.07,2773664
1405,1992,MASSACHUSETTS,MA,"HAGELIN, JOHN",OTHER,1812,0.07,2773664
1406,1992,MASSACHUSETTS,MA,"LAROUCHE, LYNDON, JR.",OTHER,1027,0.04,2773664
1407,1992,MASSACHUSETTS,MA,"BRISBEN, J. QUINN",OTHER,13,0.0,2773664
1408,1992,MASSACHUSETTS,MA,"DODGE, EARL",OTHER,2,0.0,2773664
1409,1992,MICHIGAN,MI,"CLINTON, BILL",DEMOCRAT,1871182,43.77,4274673
1410,1992,MICHIGAN,MI,"BUSH, GEORGE H.W.",REPUBLICAN,1554940,36.38,4274673
1411,1992,MICHIGAN,MI,"PEROT, ROSS",OTHER,824813,19.3,4274673
1412,1992,MICHIGAN,MI,"MARROU, ANDRE",LIBERTARIAN,10175,0.24,4274673
1413,1992,MICHIGAN,MI,"PHILLIPS, HOWARD",OTHER,8263,0.19,4274673
1414,1992,MICHIGAN,MI,"HAGELIN, JOHN",OTHER,2954,0.07,4274673
1415,1992,MICHIGAN,MI,"HALYARD, HELEN",OTHER,1432,0.03,4274673
1416,1992,MINNESOTA,MN,"CLINTON, BILL",DEMOCRAT,1020997,43.48,2347948
1417,1992,MINNESOTA,MN,"BUSH, GEORGE H.W.",REPUBLICAN,747841,31.85,2347948
1418,1992,MINNESOTA,MN,"PEROT, ROSS",OTHER,562506,23.96,2347948
1419,1992,MINNESOTA,MN,"MARROU, ANDRE",LIBERTARIAN,3374,0.14,2347948
1420,1992,MINNESOTA,MN,"GRITZ, JAMES """"BO""""",OTHER,3363,0.14,2347948
1421,1992,MINNESOTA,MN,"HERER, JACK",OTHER,2659,0.11,2347948
1422,1992,MINNESOTA,MN,"HAGELIN, JOHN",OTHER,1406,0.06,2347948
1423,1992,MINNESOTA,MN,"WARREN, JAMES """"MAC""""",OTHER,990,0.04,2347948
1424,1992,MINNESOTA,MN,"FULANI, LENORA",OTHER,958,0.04,2347948
1425,1992,MINNESOTA,MN,"PHILLIPS, HOWARD",OTHER,733,0.03,2347948
1426,1992,MINNESOTA,MN,"LAROUCHE, LYNDON, JR.",OTHER,622,0.03,2347948
1427,1992,MISSISSIPPI,MS,"BUSH, GEORGE H.W.",REPUBLICAN,487793,49.68,981793
1428,1992,MISSISSIPPI,MS,"CLINTON, BILL",DEMOCRAT,400258,40.77,981793
1429,1992,MISSISSIPPI,MS,"PEROT, ROSS",OTHER,85626,8.72,981793
1430,1992,MISSISSIPPI,MS,OTHER,OTHER,4310,0.44,981793
1431,1992,MISSISSIPPI,MS,"MARROU, ANDRE",LIBERTARIAN,2154,0.22,981793
1432,1992,MISSISSIPPI,MS,"PHILLIPS, HOWARD",OTHER,1652,0.17,981793
1433,1992,MISSOURI,MO,"CLINTON, BILL",DEMOCRAT,1053873,44.07,2391270
1434,1992,MISSOURI,MO,"BUSH, GEORGE H.W.",REPUBLICAN,811159,33.92,2391270
1435,1992,MISSOURI,MO,"PEROT, ROSS",OTHER,518741,21.69,2391270
1436,1992,MISSOURI,MO,"MARROU, ANDRE",LIBERTARIAN,7497,0.31,2391270
1437,1992,MONTANA,MT,"CLINTON, BILL",DEMOCRAT,154507,37.63,410583
1438,1992,MONTANA,MT,"BUSH, GEORGE H.W.",REPUBLICAN,144207,35.12,410583
1439,1992,MONTANA,MT,"PEROT, ROSS",OTHER,107225,26.12,410583
1440,1992,MONTANA,MT,OTHER,OTHER,3658,0.89,410583
1441,1992,MONTANA,MT,"MARROU, ANDRE",LIBERTARIAN,986,0.24,410583
1442,1992,NEBRASKA,NE,"BUSH, GEORGE H.W.",REPUBLICAN,343678,46.6,737546
1443,1992,NEBRASKA,NE,"CLINTON, BILL",DEMOCRAT,216864,29.4,737546
1444,1992,NEBRASKA,NE,"PEROT, ROSS",OTHER,174104,23.61,737546
1445,1992,NEBRASKA,NE,OTHER,OTHER,1560,0.21,737546
1446,1992,NEBRASKA,NE,"MARROU, ANDRE",LIBERTARIAN,1340,0.18,737546
1447,1992,NEVADA,NV,"CLINTON, BILL",DEMOCRAT,189148,37.36,506318
1448,1992,NEVADA,NV,"BUSH, GEORGE H.W.",REPUBLICAN,175828,34.73,506318
1449,1992,NEVADA,NV,"PEROT, ROSS",OTHER,132580,26.19,506318
1450,1992,NEVADA,NV,"GRITZ, JAMES """"BO""""",OTHER,2892,0.57,506318
1451,1992,NEVADA,NV,OTHER,OTHER,2537,0.5,506318
1452,1992,NEVADA,NV,"MARROU, ANDRE",LIBERTARIAN,1835,0.36,506318
1453,1992,NEVADA,NV,"PHILLIPS, HOWARD",OTHER,677,0.13,506318
1454,1992,NEVADA,NV,"FULANI, LENORA",OTHER,483,0.1,506318
1455,1992,NEVADA,NV,"HAGELIN, JOHN",OTHER,338,0.07,506318
1456,1992,NEW HAMPSHIRE,NH,"CLINTON, BILL",DEMOCRAT,209040,38.91,537215
1457,1992,NEW HAMPSHIRE,NH,"BUSH, GEORGE H.W.",REPUBLICAN,202484,37.69,537215
1458,1992,NEW HAMPSHIRE,NH,"PEROT, ROSS",OTHER,121337,22.59,537215
1459,1992,NEW HAMPSHIRE,NH,"MARROU, ANDRE",LIBERTARIAN,3548,0.66,537215
1460,1992,NEW HAMPSHIRE,NH,"FULANI, LENORA",OTHER,512,0.1,537215
1461,1992,NEW HAMPSHIRE,NH,"HAGELIN, JOHN",OTHER,294,0.05,537215
1462,1992,NEW JERSEY,NJ,"CLINTON, BILL",DEMOCRAT,1436206,42.95,3343594
1463,1992,NEW JERSEY,NJ,"BUSH, GEORGE H.W.",REPUBLICAN,1356865,40.58,3343594
1464,1992,NEW JERSEY,NJ,"PEROT, ROSS",OTHER,521829,15.61,3343594
1465,1992,NEW JERSEY,NJ,"MARROU, ANDRE",LIBERTARIAN,6822,0.2,3343594
1466,1992,NEW JERSEY,NJ,"BRADFORD, DREW",OTHER,4749,0.14,3343594
1467,1992,NEW JERSEY,NJ,"FULANI, LENORA",OTHER,3513,0.11,3343594
1468,1992,NEW JERSEY,NJ,"PHILLIPS, HOWARD",OTHER,2670,0.08,3343594
1469,1992,NEW JERSEY,NJ,"LAROUCHE, LYNDON, JR.",OTHER,2095,0.06,3343594
1470,1992,NEW JERSEY,NJ,"WARREN, JAMES """"MAC""""",OTHER,2011,0.06,3343594
1471,1992,NEW JERSEY,NJ,"DANIELS, RON",OTHER,1996,0.06,3343594
1472,1992,NEW JERSEY,NJ,"GRITZ, JAMES """"BO""""",OTHER,1867,0.06,3343594
1473,1992,NEW JERSEY,NJ,"HAYLARD, HELEN",OTHER,1618,0.05,3343594
1474,1992,NEW JERSEY,NJ,"HAGELIN, JOHN",OTHER,1353,0.04,3343594
1475,1992,NEW MEXICO,NM,"CLINTON, BILL",DEMOCRAT,261617,45.9,569986
1476,1992,NEW MEXICO,NM,"BUSH, GEORGE H.W.",REPUBLICAN,212824,37.34,569986
1477,1992,NEW MEXICO,NM,"PEROT, ROSS",OTHER,91895,16.12,569986
1478,1992,NEW MEXICO,NM,"MARROU, ANDRE",LIBERTARIAN,1615,0.28,569986
1479,1992,NEW MEXICO,NM,"PHILLIPS, HOWARD",OTHER,620,0.11,569986
1480,1992,NEW MEXICO,NM,"HAGELIN, JOHN",OTHER,562,0.1,569986
1481,1992,NEW MEXICO,NM,"FULANI, LENORA",OTHER,369,0.06,569986
1482,1992,NEW MEXICO,NM,"WARREN, JAMES """"MAC""""",OTHER,183,0.03,569986
1483,1992,NEW MEXICO,NM,"LA RIVA, GLORIA ESTELLA",OTHER,181,0.03,569986
1484,1992,NEW MEXICO,NM,"DODGE, EARL",OTHER,120,0.02,569986
1485,1992,NEW YORK,NY,"CLINTON, BILL",DEMOCRAT,3346894,47.28,7079432
1486,1992,NEW YORK,NY,"BUSH, GEORGE H.W.",REPUBLICAN,2041690,28.84,7079432
1487,1992,NEW YORK,NY,"PEROT, ROSS",OTHER,1090721,15.41,7079432
1488,1992,NEW YORK,NY,"BUSH, GEORGE H.W.",OTHER,177000,2.5,7079432
1489,1992,NEW YORK,NY,BLANK VOTE/SCATTERING,OTHER,152951,2.16,7079432
1490,1992,NEW YORK,NY,"BUSH, GEORGE H.W.",OTHER,127959,1.81,7079432
1491,1992,NEW YORK,NY,"CLINTON, BILL",OTHER,97556,1.38,7079432
1492,1992,NEW YORK,NY,"WARREN, JAMES """"MAC""""",OTHER,15472,0.22,7079432
1493,1992,NEW YORK,NY,"MARROU, ANDRE",LIBERTARIAN,13451,0.19,7079432
1494,1992,NEW YORK,NY,"FULANI, LENORA",OTHER,11318,0.16,7079432
1495,1992,NEW YORK,NY,"HAGELIN, JOHN",OTHER,4420,0.06,7079432
1496,1992,NORTH CAROLINA,NC,"BUSH, GEORGE H.W.",REPUBLICAN,1134661,43.44,2611850
1497,1992,NORTH CAROLINA,NC,"CLINTON, BILL",DEMOCRAT,1114042,42.65,2611850
1498,1992,NORTH CAROLINA,NC,"PEROT, ROSS",OTHER,357864,13.7,2611850
1499,1992,NORTH CAROLINA,NC,"MARROU, ANDRE",LIBERTARIAN,5171,0.2,2611850
1500,1992,NORTH CAROLINA,NC,"FULANI, LENORA",OTHER,59,0.0,2611850
1501,1992,NORTH CAROLINA,NC,"HAGELIN, JOHN",OTHER,41,0.0,2611850
1502,1992,NORTH CAROLINA,NC,"WARREN, JAMES """"MAC""""",OTHER,12,0.0,2611850
1503,1992,NORTH DAKOTA,ND,"BUSH, GEORGE H.W.",REPUBLICAN,136244,44.22,308133
1504,1992,NORTH DAKOTA,ND,"CLINTON, BILL",DEMOCRAT,99168,32.18,308133
1505,1992,NORTH DAKOTA,ND,"PEROT, ROSS",OTHER,71084,23.07,308133
1506,1992,NORTH DAKOTA,ND,OTHER,OTHER,1637,0.53,308133
1507,1992,OHIO,OH,"CLINTON, BILL",DEMOCRAT,1984942,40.18,4939967
1508,1992,OHIO,OH,"BUSH, GEORGE H.W.",REPUBLICAN,1894310,38.35,4939967
1509,1992,OHIO,OH,"PEROT, ROSS",OTHER,1036426,20.98,4939967
1510,1992,OHIO,OH,OTHER,OTHER,24247,0.49,4939967
1511,1992,OKLAHOMA,OK,"BUSH, GEORGE H.W.",REPUBLICAN,592929,42.65,1390359
1512,1992,OKLAHOMA,OK,"CLINTON, BILL",DEMOCRAT,473066,34.02,1390359
1513,1992,OKLAHOMA,OK,"PEROT, ROSS",OTHER,319878,23.01,1390359
1514,1992,OKLAHOMA,OK,"MARROU, ANDRE",LIBERTARIAN,4486,0.32,1390359
1515,1992,OREGON,OR,"CLINTON, BILL",DEMOCRAT,621314,42.48,1462643
1516,1992,OREGON,OR,"BUSH, GEORGE H.W.",REPUBLICAN,475757,32.53,1462643
1517,1992,OREGON,OR,"PEROT, ROSS",OTHER,354091,24.21,1462643
1518,1992,OREGON,OR,"MARROU, ANDRE",LIBERTARIAN,4277,0.29,1462643
1519,1992,OREGON,OR,"FULANI, LENORA",OTHER,3030,0.21,1462643
1520,1992,OREGON,OR,OTHER,OTHER,2609,0.18,1462643
1521,1992,PENNSYLVANIA,PA,"CLINTON, BILL",DEMOCRAT,2239164,45.15,4959810
1522,1992,PENNSYLVANIA,PA,"BUSH, GEORGE H.W.",REPUBLICAN,1791841,36.13,4959810
1523,1992,PENNSYLVANIA,PA,"PEROT, ROSS",OTHER,902667,18.2,4959810
1524,1992,PENNSYLVANIA,PA,"MARROU, ANDRE",LIBERTARIAN,21477,0.43,4959810
1525,1992,PENNSYLVANIA,PA,"FULANI, LENORA",OTHER,4661,0.09,4959810
1526,1992,RHODE ISLAND,RI,"CLINTON, BILL",DEMOCRAT,213299,47.05,453365
1527,1992,RHODE ISLAND,RI,"BUSH, GEORGE H.W.",REPUBLICAN,131601,29.03,453365
1528,1992,RHODE ISLAND,RI,"PEROT, ROSS",OTHER,105045,23.17,453365
1529,1992,RHODE ISLAND,RI,"FULANI, LENORA",OTHER,1878,0.41,453365
1530,1992,RHODE ISLAND,RI,"MARROU, ANDRE",LIBERTARIAN,571,0.13,453365
1531,1992,RHODE ISLAND,RI,"LAROUCHE, LYNDON, JR.",OTHER,494,0.11,453365
1532,1992,RHODE ISLAND,RI,"HAGELIN, JOHN",OTHER,262,0.06,453365
1533,1992,RHODE ISLAND,RI,"PHILLIPS, HOWARD",OTHER,215,0.05,453365
1534,1992,SOUTH CAROLINA,SC,"BUSH, GEORGE H.W.",REPUBLICAN,577507,46.99,1228912
1535,1992,SOUTH CAROLINA,SC,"CLINTON, BILL",DEMOCRAT,525514,42.76,1228912
1536,1992,SOUTH CAROLINA,SC,"PEROT, ROSS",OTHER,119257,9.7,1228912
1537,1992,SOUTH CAROLINA,SC,"MARROU, ANDRE",LIBERTARIAN,2719,0.22,1228912
1538,1992,SOUTH CAROLINA,SC,"PHILLIPS, HOWARD",OTHER,2680,0.22,1228912
1539,1992,SOUTH CAROLINA,SC,"FULANI, LENORA",OTHER,1235,0.1,1228912
1540,1992,SOUTH DAKOTA,SD,"BUSH, GEORGE H.W.",REPUBLICAN,136718,40.66,336254
1541,1992,SOUTH DAKOTA,SD,"CLINTON, BILL",DEMOCRAT,124888,37.14,336254
1542,1992,SOUTH DAKOTA,SD,"PEROT, ROSS",OTHER,73295,21.8,336254
1543,1992,SOUTH DAKOTA,SD,"MARROU, ANDRE",LIBERTARIAN,814,0.24,336254
1544,1992,SOUTH DAKOTA,SD,OTHER,OTHER,539,0.16,336254
1545,1992,TENNESSEE,TN,"CLINTON, BILL",DEMOCRAT,933521,47.08,1982638
1546,1992,TENNESSEE,TN,"BUSH, GEORGE H.W.",REPUBLICAN,841300,42.43,1982638
1547,1992,TENNESSEE,TN,"PEROT, ROSS",OTHER,199968,10.09,1982638
1548,1992,TENNESSEE,TN,OTHER,OTHER,7688,0.39,1982638
1549,1992,TEXAS,TX,"BUSH, GEORGE H.W.",REPUBLICAN,2496071,40.56,6154018
1550,1992,TEXAS,TX,"CLINTON, BILL",DEMOCRAT,2281815,37.08,6154018
1551,1992,TEXAS,TX,"PEROT, ROSS",OTHER,1354781,22.01,6154018
1552,1992,TEXAS,TX,"MARROU, ANDRE",LIBERTARIAN,19699,0.32,6154018
1553,1992,UTAH,UT,"BUSH, GEORGE H.W.",REPUBLICAN,322632,43.36,743998
1554,1992,UTAH,UT,"PEROT, ROSS",OTHER,203400,27.34,743998
1555,1992,UTAH,UT,"CLINTON, BILL",DEMOCRAT,183429,24.65,743998
1556,1992,UTAH,UT,"GRITZ, JAMES """"BO""""",OTHER,28602,3.84,743998
1557,1992,UTAH,UT,"MARROU, ANDRE",LIBERTARIAN,1900,0.26,743998
1558,1992,UTAH,UT,"HAGELIN, JOHN",OTHER,1319,0.18,743998
1559,1992,UTAH,UT,"LAROUCHE, LYNDON, JR.",OTHER,1089,0.15,743998
1560,1992,UTAH,UT,"FULANI, LENORA",OTHER,414,0.06,743998
1561,1992,UTAH,UT,"PHILLIPS, HOWARD",OTHER,393,0.05,743998
1562,1992,UTAH,UT,OTHER,OTHER,292,0.04,743998
1563,1992,UTAH,UT,"WARREN, JAMES """"MAC""""",OTHER,200,0.03,743998
1564,1992,UTAH,UT,"DANIELS, RON",OTHER,177,0.02,743998
1565,1992,UTAH,UT,"BRISBEN, J. QUINN",OTHER,151,0.02,743998
1566,1992,VERMONT,VT,"CLINTON, BILL",DEMOCRAT,133592,46.11,289701
1567,1992,VERMONT,VT,"BUSH, GEORGE H.W.",REPUBLICAN,88122,30.42,289701
